345731.70415267587	9119677.72709896	486.0
345733.4452825834	9119676.012738122	486.1
345736.34807783057	9119675.003303992	486.1
345738.114562962	9119673.907970542	486.2
345740.47829506104	9119672.859113174	486.2
345743.4204617384	9119671.84516734	486.2
345746.35594021063	9119670.820361424	486.3
345748.71335499076	9119669.748701895	486.3
345751.07750483695	9119668.673968686	486.3
345753.4486106065	9119667.59605196	486.4
345755.2294987724	9119667.098365566	486.4
345757.6161903647	9119665.38906367	486.4
345760.0114295372	9119664.932934599	486.5
345763.066487691	9119664.53676313	486.5
345766.12064399896	9119664.76550163	486.5
345767.95043445146	9119664.90019204	486.5
345770.39687839616	9119665.080207357	486.5
345772.85092711286	9119665.260801194	486.4
345777.77391046984	9119665.621043563	486.4
345779.6224456624	9119665.754691064	486.4
345785.1569527744	9119666.144979447	486.4
345787.6255780027	9119666.318323204	486.5
345791.34229337197	9119666.579159284	486.6
345795.0748801025	9119666.841044005	486.6
345797.5722726636	9119667.016143296	486.7
345800.7042910154	9119667.235743133	486.7
345803.21843611985	9119667.412115209	486.8
345806.37712198996	9119667.635011807	486.8
345807.6530870694	9119667.727353234	486.9
345811.5485060925	9119668.6724256		486.9
345814.1348126586	9119669.51464934	487.0
345816.72144927346	9119670.357095202	487.1
345819.95075500244	9119670.593499823	487.2
345823.22520451073	9119672.801999906	487.3
345825.8199981346	9119672.992908843	487.4
345829.07486948284	9119673.232495608	487.6
345833.0016083778	9119673.522569286	487.7
345835.6390447763	9119673.719704017	487.8
345838.2847473951	9119673.91741947	487.9
345841.61965945887	9119675.492141554	488.0
345845.65127555316	9119675.804022169	488.1
345849.0784374878	9119676.081678247	488.1
345851.1381986899	9119676.247553622	488.1
345855.93274719676	9119677.293197967	488.0
345860.0259194974	9119678.277639152	488.0
345862.7691330147	9119678.491275262	488.0
345864.13072090654	9119678.59418892	488.0
345870.2786723848	9119680.402907		488.0
345873.0121420572	9119681.281232886	487.9
345877.13426608057	9119681.593527194	487.7
345879.87734929816	9119683.149989206	487.4
345882.64416172437	9119683.361602735	487.0
345885.41979120334	9119683.573909407	486.7
345888.8929892217	9119684.517215407	486.2
345893.12385234225	9119684.850333951	485.7
345895.9365072055	9119685.06740968	485.4
345899.462357452	9119685.33887094	485.0
345903.00231483247	9119685.611485455	484.6
345905.8443981131	9119685.830429388	484.3
345909.40738288837	9119686.791841337	483.9
345912.26653576747	9119687.701000247	483.7
345912.9836949969	9119687.756836735	483.7
345917.29389116797	9119689.47208466	483.4
345920.178372122	9119690.389511878	483.1
345923.7978554425	9119691.36759064	482.9
345926.705904288	9119692.292174466	482.7
345929.62096607103	9119693.914348591	482.5
345933.28751671355	9119694.20939478	482.2
345936.9707007003	9119694.50836734	482.0
345940.66920784186	9119694.807501962	481.8
345942.8956083022	9119694.987538053	481.7
345945.8726649531	9119695.22838889	481.6
345950.3566555417	9119695.591109281	481.4
345952.61941654835	9119695.776907567	481.3
345957.2198476703	9119696.165012842	481.0
345961.81852763525	9119696.549351852	480.8
345965.03440418927	9119696.845194792	480.7
345968.08299057686	9119697.091262145	480.6
345971.13622943184	9119698.048513584	480.6
345974.20740597544	9119698.29742145	480.6
345978.8356575521	9119698.673896518	480.6
345983.4678886422	9119699.047177602	480.6
345987.37292212364	9119699.366468964	480.6
345992.0896600372	9119699.75430005	480.6
345996.0228001685	9119700.075123208	480.7
345999.94361681223	9119700.38893756	480.8
346003.0920627237	9119700.64097966	480.9
346006.254283556	9119700.894616252	481.0
346009.42895678757	9119701.14973228	481.2
346013.4300265698	9119700.746565944	481.3
346015.84305093635	9119700.213516891	481.4
346020.698208723	9119699.145857995	481.6
346025.4977208177	9119697.319512105	481.9
346029.68167983147	9119697.667719819	482.0
346033.0509598849	9119696.47804258	482.0
346036.5562558946	9119694.577103201	482.0
346039.21555420174	9119691.859183798	482.1
346041.8715116065	9119689.869230222	482.2
346045.3115123884	9119688.66287167	482.2
